75,0.102572252543
67,0.0779118084842
73,0.0573368891094
70,0.0569182584967
71,0.0523598362689
83,0.047840176135
77,0.0451345819896
79,0.0431034482759
62,0.0423127015629
90,0.0421964152816
60,0.0413436492186
72,0.03959160258
68,0.0388706276358
84,0.037855060779
81,0.0377077648226
61,0.0372116100223
63,0.0369015132721
66,0.034219176383
69,0.0336454973952
78,0.0297537831804
94,0.0271257132225
88,0.0235906102704
76,0.0144970230712
14,0.0
43,0.0
25,0.0
7,0.0
102,0.0
13,0.0
113,0.0
18,0.0
47,0.0
115,0.0
52,0.0
121,0.0
46,0.0
44,0.0
48,0.0
104,0.0
120,0.0
32,0.0
17,0.0
23,0.0
33,0.0
101,0.0
114,0.0
103,0.0
109,0.0
108,0.0
111,0.0
122,0.0
100,0.0
50,0.0
26,0.0
123,0.0
9,0.0
42,0.0
30,0.0
40,0.0
106,0.0
105,0.0
20,0.0
24,0.0
6,0.0
45,0.0
34,0.0
19,0.0
10,0.0
41,0.0
110,0.0
28,0.0
1,0.0
49,0.0
5,0.0
22,0.0
107,0.0
112,0.0
