22,0.174953959484
25,0.111724984653
26,0.0755064456722
13,0.0699815837937
30,0.0589318600368
33,0.0527931246163
5,0.0521792510743
24,0.0515653775322
6,0.0441988950276
9,0.0417434008594
1,0.0399017802333
14,0.0349907918969
7,0.0343769183548
34,0.024554941682
20,0.024554941682
23,0.0202578268877
32,0.0202578268877
18,0.0190300798036
19,0.0184162062615
10,0.0153468385513
17,0.00920810313076
28,0.00552486187845
43,0.0
102,0.0
70,0.0
79,0.0
67,0.0
113,0.0
72,0.0
47,0.0
68,0.0
115,0.0
52,0.0
121,0.0
46,0.0
44,0.0
48,0.0
75,0.0
104,0.0
120,0.0
81,0.0
71,0.0
101,0.0
114,0.0
103,0.0
109,0.0
108,0.0
61,0.0
111,0.0
122,0.0
100,0.0
50,0.0
76,0.0
78,0.0
123,0.0
62,0.0
77,0.0
42,0.0
69,0.0
66,0.0
63,0.0
40,0.0
90,0.0
73,0.0
106,0.0
105,0.0
45,0.0
41,0.0
110,0.0
94,0.0
84,0.0
49,0.0
60,0.0
83,0.0
107,0.0
112,0.0
88,0.0
