73,0.176192315119
75,0.172909828152
79,0.129465147712
90,0.096640278046
88,0.0718285383279
76,0.0709596447191
81,0.0421896118942
61,0.0420930681599
77,0.0407414558795
69,0.0289631202935
60,0.0283838578876
84,0.0279976829504
83,0.0223981463603
94,0.0160262598957
63,0.014867735084
78,0.0124541417262
71,0.00308939949797
67,0.00279976829504
14,0.0
43,0.0
25,0.0
7,0.0
102,0.0
70,0.0
13,0.0
113,0.0
72,0.0
18,0.0
47,0.0
68,0.0
115,0.0
52,0.0
121,0.0
46,0.0
44,0.0
48,0.0
104,0.0
120,0.0
32,0.0
17,0.0
23,0.0
33,0.0
101,0.0
114,0.0
103,0.0
109,0.0
108,0.0
111,0.0
122,0.0
100,0.0
50,0.0
26,0.0
123,0.0
62,0.0
9,0.0
42,0.0
66,0.0
30,0.0
40,0.0
106,0.0
105,0.0
20,0.0
24,0.0
6,0.0
45,0.0
34,0.0
19,0.0
10,0.0
41,0.0
110,0.0
28,0.0
1,0.0
49,0.0
5,0.0
22,0.0
107,0.0
112,0.0
