110,0.368888888889
109,0.0988888888889
104,0.0711111111111
115,0.0666666666667
102,0.0633333333333
100,0.0611111111111
114,0.05
105,0.0344444444444
113,0.0333333333333
103,0.0333333333333
107,0.0277777777778
108,0.0233333333333
112,0.0222222222222
111,0.0188888888889
106,0.0144444444444
101,0.0122222222222
14,0.0
43,0.0
25,0.0
7,0.0
70,0.0
79,0.0
13,0.0
67,0.0
72,0.0
18,0.0
47,0.0
68,0.0
52,0.0
121,0.0
46,0.0
44,0.0
48,0.0
75,0.0
120,0.0
32,0.0
17,0.0
23,0.0
81,0.0
71,0.0
33,0.0
61,0.0
122,0.0
50,0.0
76,0.0
78,0.0
26,0.0
123,0.0
62,0.0
77,0.0
9,0.0
42,0.0
69,0.0
66,0.0
30,0.0
63,0.0
40,0.0
90,0.0
73,0.0
20,0.0
24,0.0
6,0.0
45,0.0
34,0.0
19,0.0
10,0.0
41,0.0
94,0.0
84,0.0
28,0.0
1,0.0
49,0.0
60,0.0
83,0.0
5,0.0
22,0.0
88,0.0
