114,0.0944090372983
113,0.0861962625924
109,0.0853414415097
115,0.0837724661047
103,0.0798446173323
105,0.0779726673664
110,0.0675200450134
104,0.0646309661642
106,0.0634082474004
102,0.0612225023535
108,0.0485841349535
101,0.046214441066
107,0.0460196717054
112,0.0339872534274
111,0.0316175595399
100,0.0292586861725
14,0.0
43,0.0
25,0.0
7,0.0
70,0.0
79,0.0
13,0.0
67,0.0
72,0.0
18,0.0
47,0.0
68,0.0
52,0.0
121,0.0
46,0.0
44,0.0
48,0.0
75,0.0
120,0.0
32,0.0
17,0.0
23,0.0
81,0.0
71,0.0
33,0.0
61,0.0
122,0.0
50,0.0
76,0.0
78,0.0
26,0.0
123,0.0
62,0.0
77,0.0
9,0.0
42,0.0
69,0.0
66,0.0
30,0.0
63,0.0
40,0.0
90,0.0
73,0.0
20,0.0
24,0.0
6,0.0
45,0.0
34,0.0
19,0.0
10,0.0
41,0.0
94,0.0
84,0.0
28,0.0
1,0.0
49,0.0
60,0.0
83,0.0
5,0.0
22,0.0
88,0.0
